,Autosomal_dominant,Clinvar,Drug_bank,GWAS_nearest,Genes_withSNPs_allSNPs_100kb,Genes_withSNPs_all_SNPs_10kb,Genes_withSNPs_r01_100kb,Genes_withSNPs_r01_10kb,Genes_withSNPs_r03_100kb,Genes_withSNPs_r03_10kb,Genes_withSNPs_r05_100kb,Genes_withSNPs_r05_10kb,Haploinsufficient,MGI_essential,MissenseZ_Samocha,OMIM_diseasegenes,Olfactory,TF,Universe,eQTL_deficient,highPLI_Exac,highPhi,highShet_Cassa,high_EDS
0,0.16113390258634835,0.040810670373196196,0.2156454796348471,0.033869924873086404,0.06203778484950357,0.06276057798278964,0.0615030982926481,0.056771450166404655,0.06042114559660188,0.05833006265924622,0.05651192412380885,0.057700482141413476,0.4626827881531753,0.08090416398093507,0.12998172973760275,0.07342401405843298,0.0,0.061938516569505504,0.0,0.1031305751155246,0.06877988921233037,0.1820477951314877,0.07719555918371841,0.056238643827516255
1,0.12555714840097074,0.03998536742989269,0.13261883424967996,0.033512289355593305,0.05504960205024969,0.05211813449772337,0.049798794258260067,0.05697390462968033,0.05078102030573507,0.053573379177476316,0.05353958724287786,0.05030643994606133,0.2783299346248348,0.07035273270165421,0.09987818353785707,0.07088339941722878,0.0,0.05301639969628772,0.0,0.07805739058995569,0.06314760470835967,0.15117031657816327,0.06766489242223157,0.05270753000805615
2,0.11263072977982848,0.04001863518968419,0.1861573860186783,0.03351050596013862,0.05132788378394535,0.05350717986143117,0.051391333886872226,0.05497463908802874,0.051142037406588785,0.05247995553473778,0.05387128637605376,0.05065151606115326,0.18788130665490607,0.06021067522295012,0.08703524676092764,0.07258338042055795,0.0,0.04252635391599508,0.0,0.07800992712238353,0.057197296891787805,0.14663693917069803,0.05875021059056767,0.049702069430306695
3,0.12457739191612278,0.03674158583114811,0.2565013068833685,0.03373040248329486,0.12103256369486999,0.11783719646017222,0.12245333743091787,0.11405948138537443,0.12114703532389412,0.11455999114040998,0.120731274855974,0.11610244263314635,0.32402824129638835,0.06494328676642386,0.0816776689100541,0.06454581161859523,0.4820420212951404,0.06464041032821759,0.0,0.2252568805597442,0.053730080889832214,0.13995889111975518,0.05998833400584917,0.06304919995281746
4,0.141277732099492,0.04074016174714271,0.1795434927690349,0.03449382069573429,0.07147808207050682,0.06947457266499597,0.07163338967609745,0.07038615671884929,0.07275862307744473,0.06774759192450534,0.07188416518719817,0.06800458365015914,0.33434907490490845,0.0663770383703533,0.07680332931306362,0.07460986198468832,0.0,0.07138854779298397,0.0,0.11173600387461113,0.05251212850334724,0.11545098291745695,0.05698520411160801,0.06509272026841427
5,0.14071209048623615,0.039965495959321445,0.2142924105171449,0.03438288851236924,0.07984888715209223,0.0787858497476079,0.0803000354847248,0.07633680021884612,0.07886120246385919,0.07945179886996949,0.07995734346702045,0.08125375058266954,0.40024828470509616,0.06299362035120937,0.07360914838480842,0.07076584106349813,0.0,0.09163217950957957,0.0,0.1435301662913638,0.05046941416677675,0.1224413318357877,0.05535434454228309,0.06784386982941705
6,0.11764740751071802,0.03717281509159459,0.1132387825509471,0.033363310727993485,0.06822107300170396,0.06730476750276466,0.07175912045649378,0.07240578107684884,0.07238805759941941,0.07483736786468016,0.07150987524562219,0.07483736786468016,0.26529720688275066,0.056205780021754866,0.06845077320886184,0.06111827744632696,0.0,0.11137644836501434,0.0,0.1583701454362358,0.049850173633389235,0.1214646312320069,0.052849174496263106,0.06606155572053463
7,0.08091095552993564,0.03646002055379591,0.09800966731300212,0.03275223028916481,0.056311328434002494,0.05741372099316265,0.05862109104294232,0.06255435364100194,0.058882969758735706,0.06315867162100047,0.05691779839587382,0.06083860427757567,0.1677906619147114,0.04157246837888396,0.06212363617756953,0.05480076537506841,0.0,0.08664670408744032,0.0,0.10968125856853841,0.045596329644016054,0.11181069411136572,0.05133034746532989,0.055750214070976745
8,0.05746160113837096,0.034622518759352225,0.06938860670177734,0.032225299071483866,0.06558381598816725,0.06817670696704589,0.06752679547981842,0.06961638617166839,0.06696275534612255,0.06897908026438049,0.06605877497221595,0.06872746464299871,0.08392104533262182,0.034615009493616955,0.051079550549384255,0.04856144110241594,0.0,0.08762176778205051,0.0,0.16073656810387035,0.03601449499689343,0.09565234394603571,0.04265209505603049,0.055270324520660226
9,0.057426799519546594,0.03146598121562158,0.06934645122795169,0.031454630802805764,0.08812988991713767,0.08731548997290531,0.08922628937447713,0.087945419001983,0.08737983851096542,0.08856445131665727,0.08765376338680686,0.08788638257552316,0.14517857515438515,0.032315777789535115,0.04252610253636343,0.04001109908346184,0.0,0.07899920120259893,0.0,0.19550575510821658,0.02614436189222806,0.03810246076406814,0.036605688177477946,0.052030735166059876
